account_id,account_name,action_values,actions,ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,clicks,conversions,cpc,cpm,ctr,date_start,date_stop,impressions,inline_link_clicks,objective,purchase_roas,reach,spend
1023869745517716,Goodz Ad Account,,"[{""action_type"": ""link_click"", ""value"": ""2""}, {""action_type"": ""page_engagement"", ""value"": ""6""}, {""action_type"": ""landing_page_view"", ""value"": ""2""}, {""action_type"": ""omni_landing_page_view"", ""value"": ""2""}, {""action_type"": ""post_interaction_gross"", ""value"": ""4""}, {""action_type"": ""onsite_conversion.post_save"", ""value"": ""1""}, {""action_type"": ""post_engagement"", ""value"": ""6""}, {""action_type"": ""onsite_conversion.post_net_like"", ""value"": ""3""}, {""action_type"": ""onsite_conversion.post_net_save"", ""value"": ""1""}, {""action_type"": ""post_reaction"", ""value"": ""3""}]",120201166876260180,Advantage+ shopping campaign 11/26/2023 Ad,120201166876280180,Advantage+ shopping campaign 11/26/2023 Ad set,120201166876270180,Advantage+ shopping campaign 11/26/2023 Campaign,4,,0.7275,28.811881,3.960396,2023-11-01,2023-11-30,101,2,OUTCOME_SALES,,99,2.91
1023869745517716,Goodz Ad Account,"[{""action_type"": ""offsite_conversion.fb_pixel_view_content"", ""value"": ""95.8""}, {""action_type"": ""omni_view_content"", ""value"": ""95.8""}, {""action_type"": ""view_content"", ""value"": ""95.8""}, {""action_type"": ""onsite_web_view_content"", ""value"": ""95.8""}, {""action_type"": ""onsite_web_app_view_content"", ""value"": ""95.8""}]","[{""action_type"": ""link_click"", ""value"": ""108""}, {""action_type"": ""page_engagement"", ""value"": ""121""}, {""action_type"": ""landing_page_view"", ""value"": ""98""}, {""action_type"": ""omni_landing_page_view"", ""value"": ""98""}, {""action_type"": ""onsite_web_view_content"", ""value"": ""4""}, {""action_type"": ""comment"", ""value"": ""1""}, {""action_type"": ""post_interaction_gross"", ""value"": ""13""}, {""action_type"": ""onsite_web_app_view_content"", ""value"": ""4""}, {""action_type"": ""post"", ""value"": ""1""}, {""action_type"": ""view_content"", ""value"": ""4""}, {""action_type"": ""onsite_conversion.post_save"", ""value"": ""5""}, {""action_type"": ""post_engagement"", ""value"": ""121""}, {""action_type"": ""onsite_conversion.post_net_like"", ""value"": ""6""}, {""action_type"": ""onsite_conversion.post_net_save"", ""value"": ""5""}, {""action_type"": ""offsite_content_view_add_meta_leads"", ""value"": ""4""}, {""action_type"": ""omni_view_content"", ""value"": ""4""}, {""action_type"": ""offsite_conversion.fb_pixel_view_content"", ""value"": ""4""}, {""action_type"": ""post_reaction"", ""value"": ""6""}]",120201179005210180,Make Playlists Real,120201179005170180,Facebook Ad Set,120201179005140180,First Mixtape Traffic Campaign,179,,0.127151,9.240763,7.26756,2023-11-01,2023-11-30,2463,108,LINK_CLICKS,,2291,22.76
1023869745517716,Goodz Ad Account,,,120201180139710180,Miss Making Mixtapes,120201179005170180,Facebook Ad Set,120201179005140180,First Mixtape Traffic Campaign,0,,,5.365854,0,2023-11-01,2023-11-30,41,0,LINK_CLICKS,,28,0.22
1023869745517716,Goodz Ad Account,,"[{""action_type"": ""link_click"", ""value"": ""16""}, {""action_type"": ""page_engagement"", ""value"": ""17""}, {""action_type"": ""landing_page_view"", ""value"": ""15""}, {""action_type"": ""omni_landing_page_view"", ""value"": ""15""}, {""action_type"": ""post_interaction_gross"", ""value"": ""1""}, {""action_type"": ""post_engagement"", ""value"": ""17""}, {""action_type"": ""onsite_conversion.post_net_like"", ""value"": ""1""}, {""action_type"": ""post_reaction"", ""value"": ""1""}]",120201180367470180,IRL Playlists,120201179005170180,Facebook Ad Set,120201179005140180,First Mixtape Traffic Campaign,28,,0.119643,7.919622,6.619385,2023-11-01,2023-11-30,423,16,LINK_CLICKS,,403,3.35
1023869745517716,Goodz Ad Account,"[{""action_type"": ""offsite_conversion.fb_pixel_view_content"", ""value"": ""21.95""}, {""action_type"": ""omni_view_content"", ""value"": ""21.95""}, {""action_type"": ""view_content"", ""value"": ""21.95""}, {""action_type"": ""onsite_web_view_content"", ""value"": ""21.95""}, {""action_type"": ""onsite_web_app_view_content"", ""value"": ""21.95""}]","[{""action_type"": ""link_click"", ""value"": ""12""}, {""action_type"": ""page_engagement"", ""value"": ""13""}, {""action_type"": ""landing_page_view"", ""value"": ""10""}, {""action_type"": ""omni_landing_page_view"", ""value"": ""10""}, {""action_type"": ""onsite_web_view_content"", ""value"": ""1""}, {""action_type"": ""post_interaction_gross"", ""value"": ""1""}, {""action_type"": ""onsite_web_app_view_content"", ""value"": ""1""}, {""action_type"": ""view_content"", ""value"": ""1""}, {""action_type"": ""post_engagement"", ""value"": ""13""}, {""action_type"": ""onsite_conversion.post_net_like"", ""value"": ""1""}, {""action_type"": ""offsite_content_view_add_meta_leads"", ""value"": ""1""}, {""action_type"": ""omni_view_content"", ""value"": ""1""}, {""action_type"": ""offsite_conversion.fb_pixel_view_content"", ""value"": ""1""}, {""action_type"": ""post_reaction"", ""value"": ""1""}]",120201180793160180,No Tape Deck Required,120201179005170180,Facebook Ad Set,120201179005140180,First Mixtape Traffic Campaign,18,,0.247222,9.34874,3.781513,2023-11-01,2023-11-30,476,12,LINK_CLICKS,,451,4.45
1023869745517716,Goodz Ad Account,,"[{""action_type"": ""link_click"", ""value"": ""2""}, {""action_type"": ""page_engagement"", ""value"": ""2""}, {""action_type"": ""landing_page_view"", ""value"": ""2""}, {""action_type"": ""omni_landing_page_view"", ""value"": ""2""}, {""action_type"": ""post_engagement"", ""value"": ""2""}]",120201180898240180,Music You Can Touch,120201179005170180,Facebook Ad Set,120201179005140180,First Mixtape Traffic Campaign,2,,0.27,6.75,2.5,2023-11-01,2023-11-30,80,2,LINK_CLICKS,,73,0.54
1023869745517716,Goodz Ad Account,,"[{""action_type"": ""link_click"", ""value"": ""1""}, {""action_type"": ""page_engagement"", ""value"": ""1""}, {""action_type"": ""post_engagement"", ""value"": ""1""}]",120201181242170180,IRL Playlists,120201181241350180,Instagram Ad Set,120201179005140180,First Mixtape Traffic Campaign,3,,0.07,3.818182,5.454545,2023-11-01,2023-11-30,55,1,LINK_CLICKS,,52,0.21
1023869745517716,Goodz Ad Account,,"[{""action_type"": ""link_click"", ""value"": ""28""}, {""action_type"": ""page_engagement"", ""value"": ""31""}, {""action_type"": ""landing_page_view"", ""value"": ""25""}, {""action_type"": ""omni_landing_page_view"", ""value"": ""25""}, {""action_type"": ""post_interaction_gross"", ""value"": ""3""}, {""action_type"": ""post"", ""value"": ""1""}, {""action_type"": ""post_engagement"", ""value"": ""31""}, {""action_type"": ""onsite_conversion.post_net_like"", ""value"": ""2""}, {""action_type"": ""post_reaction"", ""value"": ""2""}]",120201181665480180,No Tape Deck Required,120201181241350180,Instagram Ad Set,120201179005140180,First Mixtape Traffic Campaign,58,,0.191724,9.04065,4.715447,2023-11-01,2023-11-30,1230,28,LINK_CLICKS,,1212,11.12
1023869745517716,Goodz Ad Account,"[{""action_type"": ""offsite_conversion.fb_pixel_view_content"", ""value"": ""379.3""}, {""action_type"": ""omni_view_content"", ""value"": ""379.3""}, {""action_type"": ""view_content"", ""value"": ""379.3""}, {""action_type"": ""onsite_web_view_content"", ""value"": ""379.3""}, {""action_type"": ""onsite_web_app_view_content"", ""value"": ""379.3""}]","[{""action_type"": ""link_click"", ""value"": ""134""}, {""action_type"": ""page_engagement"", ""value"": ""147""}, {""action_type"": ""landing_page_view"", ""value"": ""125""}, {""action_type"": ""omni_landing_page_view"", ""value"": ""125""}, {""action_type"": ""onsite_web_view_content"", ""value"": ""14""}, {""action_type"": ""post_interaction_gross"", ""value"": ""13""}, {""action_type"": ""onsite_web_app_view_content"", ""value"": ""14""}, {""action_type"": ""post"", ""value"": ""3""}, {""action_type"": ""view_content"", ""value"": ""14""}, {""action_type"": ""onsite_conversion.post_save"", ""value"": ""3""}, {""action_type"": ""post_engagement"", ""value"": ""147""}, {""action_type"": ""onsite_conversion.post_net_like"", ""value"": ""7""}, {""action_type"": ""onsite_conversion.post_net_save"", ""value"": ""3""}, {""action_type"": ""offsite_content_view_add_meta_leads"", ""value"": ""14""}, {""action_type"": ""omni_view_content"", ""value"": ""14""}, {""action_type"": ""offsite_conversion.fb_pixel_view_content"", ""value"": ""14""}, {""action_type"": ""post_reaction"", ""value"": ""7""}]",120201181739100180,Make Playlists Real,120201181241350180,Instagram Ad Set,120201179005140180,First Mixtape Traffic Campaign,165,,0.136788,8.571971,6.266616,2023-11-01,2023-11-30,2633,134,LINK_CLICKS,,2556,22.57
1023869745517716,Goodz Ad Account,,,120201181780960180,Music You Can Touch,120201181241350180,Instagram Ad Set,120201179005140180,First Mixtape Traffic Campaign,0,,,12.068966,0,2023-11-01,2023-11-30,29,0,LINK_CLICKS,,29,0.35
1023869745517716,Goodz Ad Account,,"[{""action_type"": ""link_click"", ""value"": ""1""}, {""action_type"": ""page_engagement"", ""value"": ""2""}, {""action_type"": ""landing_page_view"", ""value"": ""2""}, {""action_type"": ""omni_landing_page_view"", ""value"": ""2""}, {""action_type"": ""post_interaction_gross"", ""value"": ""1""}, {""action_type"": ""post_engagement"", ""value"": ""2""}, {""action_type"": ""onsite_conversion.post_net_like"", ""value"": ""1""}, {""action_type"": ""post_reaction"", ""value"": ""1""}]",120201181834150180,Miss Making Mixtapes,120201181241350180,Instagram Ad Set,120201179005140180,First Mixtape Traffic Campaign,2,,0.14,9.333333,6.666667,2023-11-01,2023-11-30,30,1,LINK_CLICKS,,30,0.28
1023869745517716,Goodz Ad Account,"[{""action_type"": ""offsite_conversion.fb_pixel_view_content"", ""value"": ""163.6""}, {""action_type"": ""omni_view_content"", ""value"": ""163.6""}, {""action_type"": ""view_content"", ""value"": ""163.6""}, {""action_type"": ""onsite_web_view_content"", ""value"": ""163.6""}, {""action_type"": ""onsite_web_app_view_content"", ""value"": ""163.6""}]","[{""action_type"": ""link_click"", ""value"": ""276""}, {""action_type"": ""omni_add_to_cart"", ""value"": ""1""}, {""action_type"": ""page_engagement"", ""value"": ""2278""}, {""action_type"": ""landing_page_view"", ""value"": ""226""}, {""action_type"": ""add_to_cart"", ""value"": ""1""}, {""action_type"": ""omni_landing_page_view"", ""value"": ""226""}, {""action_type"": ""onsite_web_view_content"", ""value"": ""8""}, {""action_type"": ""onsite_web_add_to_cart"", ""value"": ""1""}, {""action_type"": ""post_interaction_gross"", ""value"": ""17""}, {""action_type"": ""onsite_web_app_view_content"", ""value"": ""8""}, {""action_type"": ""post"", ""value"": ""3""}, {""action_type"": ""view_content"", ""value"": ""8""}, {""action_type"": ""onsite_conversion.post_save"", ""value"": ""6""}, {""action_type"": ""onsite_web_app_add_to_cart"", ""value"": ""1""}, {""action_type"": ""post_engagement"", ""value"": ""2278""}, {""action_type"": ""onsite_conversion.post_net_like"", ""value"": ""8""}, {""action_type"": ""onsite_conversion.post_net_save"", ""value"": ""6""}, {""action_type"": ""offsite_content_view_add_meta_leads"", ""value"": ""8""}, {""action_type"": ""video_view"", ""value"": ""1985""}, {""action_type"": ""omni_view_content"", ""value"": ""8""}, {""action_type"": ""offsite_conversion.fb_pixel_view_content"", ""value"": ""8""}, {""action_type"": ""offsite_conversion.fb_pixel_add_to_cart"", ""value"": ""1""}, {""action_type"": ""post_reaction"", ""value"": ""8""}]",120201181959790180,Wedding Mixtape,120201181959620180,Video Ad Set,120201179005140180,First Mixtape Traffic Campaign,400,,0.14855,12.573,8.463817,2023-11-01,2023-11-30,4726,276,LINK_CLICKS,,4417,59.42
1023869745517716,Goodz Ad Account,"[{""action_type"": ""offsite_conversion.fb_pixel_view_content"", ""value"": ""11.95""}, {""action_type"": ""omni_view_content"", ""value"": ""11.95""}, {""action_type"": ""view_content"", ""value"": ""11.95""}, {""action_type"": ""onsite_web_view_content"", ""value"": ""11.95""}, {""action_type"": ""onsite_web_app_view_content"", ""value"": ""11.95""}]","[{""action_type"": ""onsite_web_view_content"", ""value"": ""1""}, {""action_type"": ""onsite_web_app_view_content"", ""value"": ""1""}, {""action_type"": ""view_content"", ""value"": ""1""}, {""action_type"": ""offsite_content_view_add_meta_leads"", ""value"": ""1""}, {""action_type"": ""omni_view_content"", ""value"": ""1""}, {""action_type"": ""offsite_conversion.fb_pixel_view_content"", ""value"": ""1""}]",120201166876260180,Advantage+ shopping campaign 11/26/2023 Ad,120201166876280180,Advantage+ shopping campaign 11/26/2023 Ad set,120201166876270180,Advantage+ shopping campaign 11/26/2023 Campaign,0,,,,,2023-12-01,2023-12-31,0,0,OUTCOME_SALES,,0,0
1023869745517716,Goodz Ad Account,"[{""action_type"": ""offsite_conversion.fb_pixel_view_content"", ""value"": ""81.9""}, {""action_type"": ""omni_view_content"", ""value"": ""81.9""}, {""action_type"": ""view_content"", ""value"": ""81.9""}, {""action_type"": ""onsite_web_view_content"", ""value"": ""81.9""}, {""action_type"": ""onsite_web_app_view_content"", ""value"": ""81.9""}]","[{""action_type"": ""link_click"", ""value"": ""132""}, {""action_type"": ""page_engagement"", ""value"": ""145""}, {""action_type"": ""landing_page_view"", ""value"": ""122""}, {""action_type"": ""omni_landing_page_view"", ""value"": ""122""}, {""action_type"": ""onsite_web_view_content"", ""value"": ""2""}, {""action_type"": ""comment"", ""value"": ""4""}, {""action_type"": ""post_interaction_gross"", ""value"": ""13""}, {""action_type"": ""onsite_web_app_view_content"", ""value"": ""2""}, {""action_type"": ""post"", ""value"": ""1""}, {""action_type"": ""view_content"", ""value"": ""2""}, {""action_type"": ""onsite_conversion.post_save"", ""value"": ""2""}, {""action_type"": ""post_engagement"", ""value"": ""145""}, {""action_type"": ""onsite_conversion.post_net_like"", ""value"": ""6""}, {""action_type"": ""onsite_conversion.post_net_save"", ""value"": ""2""}, {""action_type"": ""offsite_content_view_add_meta_leads"", ""value"": ""2""}, {""action_type"": ""omni_view_content"", ""value"": ""2""}, {""action_type"": ""offsite_conversion.fb_pixel_view_content"", ""value"": ""2""}, {""action_type"": ""post_reaction"", ""value"": ""6""}]",120201179005210180,Make Playlists Real,120201179005170180,Facebook Ad Set,120201179005140180,First Mixtape Traffic Campaign,229,,0.085852,7.709804,8.980392,2023-12-01,2023-12-31,2550,132,LINK_CLICKS,,2325,19.66
1023869745517716,Goodz Ad Account,,,120201180139710180,Miss Making Mixtapes,120201179005170180,Facebook Ad Set,120201179005140180,First Mixtape Traffic Campaign,0,,,0,0,2023-12-01,2023-12-31,1,0,LINK_CLICKS,,1,0
1023869745517716,Goodz Ad Account,"[{""action_type"": ""onsite_web_app_add_to_cart"", ""value"": ""71.9""}, {""action_type"": ""offsite_conversion.fb_pixel_view_content"", ""value"": ""83.85""}, {""action_type"": ""omni_view_content"", ""value"": ""83.85""}, {""action_type"": ""add_to_cart"", ""value"": ""71.9""}, {""action_type"": ""offsite_conversion.fb_pixel_add_to_cart"", ""value"": ""71.9""}, {""action_type"": ""view_content"", ""value"": ""83.85""}, {""action_type"": ""onsite_web_view_content"", ""value"": ""83.85""}, {""action_type"": ""onsite_web_app_view_content"", ""value"": ""83.85""}, {""action_type"": ""omni_add_to_cart"", ""value"": ""71.9""}, {""action_type"": ""onsite_web_add_to_cart"", ""value"": ""71.9""}]","[{""action_type"": ""link_click"", ""value"": ""23""}, {""action_type"": ""omni_add_to_cart"", ""value"": ""4""}, {""action_type"": ""page_engagement"", ""value"": ""25""}, {""action_type"": ""landing_page_view"", ""value"": ""20""}, {""action_type"": ""add_to_cart"", ""value"": ""4""}, {""action_type"": ""omni_landing_page_view"", ""value"": ""20""}, {""action_type"": ""onsite_web_view_content"", ""value"": ""3""}, {""action_type"": ""onsite_web_add_to_cart"", ""value"": ""4""}, {""action_type"": ""post_interaction_gross"", ""value"": ""2""}, {""action_type"": ""onsite_web_app_view_content"", ""value"": ""3""}, {""action_type"": ""post"", ""value"": ""1""}, {""action_type"": ""view_content"", ""value"": ""3""}, {""action_type"": ""onsite_web_app_add_to_cart"", ""value"": ""4""}, {""action_type"": ""post_engagement"", ""value"": ""25""}, {""action_type"": ""onsite_conversion.post_net_like"", ""value"": ""1""}, {""action_type"": ""offsite_content_view_add_meta_leads"", ""value"": ""3""}, {""action_type"": ""omni_view_content"", ""value"": ""3""}, {""action_type"": ""offsite_conversion.fb_pixel_view_content"", ""value"": ""3""}, {""action_type"": ""offsite_conversion.fb_pixel_add_to_cart"", ""value"": ""4""}, {""action_type"": ""post_reaction"", ""value"": ""1""}]",120201180367470180,IRL Playlists,120201179005170180,Facebook Ad Set,120201179005140180,First Mixtape Traffic Campaign,45,,0.095111,7.291312,7.666099,2023-12-01,2023-12-31,587,23,LINK_CLICKS,,534,4.28
1023869745517716,Goodz Ad Account,,,120201180793160180,No Tape Deck Required,120201179005170180,Facebook Ad Set,120201179005140180,First Mixtape Traffic Campaign,0,,,2.857143,0,2023-12-01,2023-12-31,7,0,LINK_CLICKS,,5,0.02
1023869745517716,Goodz Ad Account,,,120201180898240180,Music You Can Touch,120201179005170180,Facebook Ad Set,120201179005140180,First Mixtape Traffic Campaign,0,,,0,0,2023-12-01,2023-12-31,1,0,LINK_CLICKS,,1,0
1023869745517716,Goodz Ad Account,,,120201181242170180,IRL Playlists,120201181241350180,Instagram Ad Set,120201179005140180,First Mixtape Traffic Campaign,0,,,0,0,2023-12-01,2023-12-31,18,0,LINK_CLICKS,,18,0
1023869745517716,Goodz Ad Account,,,120201181665480180,No Tape Deck Required,120201181241350180,Instagram Ad Set,120201179005140180,First Mixtape Traffic Campaign,0,,,10,0,2023-12-01,2023-12-31,3,0,LINK_CLICKS,,3,0.03
1023869745517716,Goodz Ad Account,"[{""action_type"": ""offsite_conversion.fb_pixel_view_content"", ""value"": ""403.2""}, {""action_type"": ""omni_view_content"", ""value"": ""403.2""}, {""action_type"": ""view_content"", ""value"": ""403.2""}, {""action_type"": ""onsite_web_view_content"", ""value"": ""403.2""}, {""action_type"": ""onsite_web_app_view_content"", ""value"": ""403.2""}]","[{""action_type"": ""link_click"", ""value"": ""192""}, {""action_type"": ""page_engagement"", ""value"": ""218""}, {""action_type"": ""landing_page_view"", ""value"": ""172""}, {""action_type"": ""omni_landing_page_view"", ""value"": ""172""}, {""action_type"": ""onsite_web_view_content"", ""value"": ""16""}, {""action_type"": ""comment"", ""value"": ""5""}, {""action_type"": ""post_interaction_gross"", ""value"": ""26""}, {""action_type"": ""onsite_web_app_view_content"", ""value"": ""16""}, {""action_type"": ""post"", ""value"": ""4""}, {""action_type"": ""view_content"", ""value"": ""16""}, {""action_type"": ""onsite_conversion.post_save"", ""value"": ""8""}, {""action_type"": ""post_engagement"", ""value"": ""218""}, {""action_type"": ""onsite_conversion.post_net_like"", ""value"": ""9""}, {""action_type"": ""onsite_conversion.post_net_save"", ""value"": ""8""}, {""action_type"": ""offsite_content_view_add_meta_leads"", ""value"": ""16""}, {""action_type"": ""omni_view_content"", ""value"": ""16""}, {""action_type"": ""offsite_conversion.fb_pixel_view_content"", ""value"": ""16""}, {""action_type"": ""post_reaction"", ""value"": ""9""}]",120201181739100180,Make Playlists Real,120201181241350180,Instagram Ad Set,120201179005140180,First Mixtape Traffic Campaign,236,,0.099873,6.806237,6.8149,2023-12-01,2023-12-31,3463,192,LINK_CLICKS,,3328,23.57
1023869745517716,Goodz Ad Account,,"[{""action_type"": ""link_click"", ""value"": ""1""}, {""action_type"": ""page_engagement"", ""value"": ""1""}, {""action_type"": ""landing_page_view"", ""value"": ""1""}, {""action_type"": ""omni_landing_page_view"", ""value"": ""1""}, {""action_type"": ""post_engagement"", ""value"": ""1""}]",120201181834150180,Miss Making Mixtapes,120201181241350180,Instagram Ad Set,120201179005140180,First Mixtape Traffic Campaign,1,,0.01,3.333333,33.333333,2023-12-01,2023-12-31,3,1,LINK_CLICKS,,3,0.01
1023869745517716,Goodz Ad Account,"[{""action_type"": ""offsite_conversion.fb_pixel_view_content"", ""value"": ""441.4""}, {""action_type"": ""omni_view_content"", ""value"": ""441.4""}, {""action_type"": ""view_content"", ""value"": ""441.4""}, {""action_type"": ""onsite_web_view_content"", ""value"": ""441.4""}, {""action_type"": ""onsite_web_app_view_content"", ""value"": ""441.4""}]","[{""action_type"": ""link_click"", ""value"": ""205""}, {""action_type"": ""page_engagement"", ""value"": ""1465""}, {""action_type"": ""landing_page_view"", ""value"": ""166""}, {""action_type"": ""omni_landing_page_view"", ""value"": ""166""}, {""action_type"": ""onsite_web_view_content"", ""value"": ""12""}, {""action_type"": ""comment"", ""value"": ""2""}, {""action_type"": ""post_interaction_gross"", ""value"": ""11""}, {""action_type"": ""onsite_web_app_view_content"", ""value"": ""12""}, {""action_type"": ""post"", ""value"": ""2""}, {""action_type"": ""view_content"", ""value"": ""12""}, {""action_type"": ""onsite_conversion.post_save"", ""value"": ""2""}, {""action_type"": ""post_engagement"", ""value"": ""1465""}, {""action_type"": ""onsite_conversion.post_net_like"", ""value"": ""5""}, {""action_type"": ""onsite_conversion.post_net_save"", ""value"": ""2""}, {""action_type"": ""offsite_content_view_add_meta_leads"", ""value"": ""12""}, {""action_type"": ""video_view"", ""value"": ""1249""}, {""action_type"": ""omni_view_content"", ""value"": ""12""}, {""action_type"": ""offsite_conversion.fb_pixel_view_content"", ""value"": ""12""}, {""action_type"": ""post_reaction"", ""value"": ""5""}]",120201181959790180,Wedding Mixtape,120201181959620180,Video Ad Set,120201179005140180,First Mixtape Traffic Campaign,346,,0.079393,9.652143,12.157414,2023-12-01,2023-12-31,2846,205,LINK_CLICKS,,2623,27.47
1023869745517716,Goodz Ad Account,"[{""action_type"": ""onsite_web_app_purchase"", ""value"": ""203.72""}, {""action_type"": ""onsite_web_app_add_to_cart"", ""value"": ""105.55""}, {""action_type"": ""offsite_conversion.fb_pixel_view_content"", ""value"": ""2658.71""}, {""action_type"": ""web_app_in_store_purchase"", ""value"": ""0.02""}, {""action_type"": ""omni_view_content"", ""value"": ""2658.71""}, {""action_type"": ""add_to_cart"", ""value"": ""105.55""}, {""action_type"": ""onsite_web_purchase"", ""value"": ""203.72""}, {""action_type"": ""offsite_conversion.fb_pixel_add_to_cart"", ""value"": ""105.55""}, {""action_type"": ""purchase"", ""value"": ""203.72""}, {""action_type"": ""view_content"", ""value"": ""2658.71""}, {""action_type"": ""onsite_web_view_content"", ""value"": ""2658.71""}, {""action_type"": ""onsite_web_app_view_content"", ""value"": ""2658.71""}, {""action_type"": ""offsite_conversion.fb_pixel_purchase"", ""value"": ""203.72""}, {""action_type"": ""omni_add_to_cart"", ""value"": ""105.55""}, {""action_type"": ""omni_purchase"", ""value"": ""203.72""}, {""action_type"": ""web_in_store_purchase"", ""value"": ""203.72""}, {""action_type"": ""onsite_web_add_to_cart"", ""value"": ""105.55""}]","[{""action_type"": ""web_in_store_purchase"", ""value"": ""5""}, {""action_type"": ""omni_purchase"", ""value"": ""5""}, {""action_type"": ""link_click"", ""value"": ""481""}, {""action_type"": ""omni_add_to_cart"", ""value"": ""15""}, {""action_type"": ""page_engagement"", ""value"": ""8019""}, {""action_type"": ""purchase"", ""value"": ""5""}, {""action_type"": ""landing_page_view"", ""value"": ""441""}, {""action_type"": ""add_to_cart"", ""value"": ""15""}, {""action_type"": ""omni_landing_page_view"", ""value"": ""441""}, {""action_type"": ""onsite_web_view_content"", ""value"": ""125""}, {""action_type"": ""onsite_web_add_to_cart"", ""value"": ""15""}, {""action_type"": ""comment"", ""value"": ""4""}, {""action_type"": ""onsite_web_app_purchase"", ""value"": ""5""}, {""action_type"": ""post_interaction_gross"", ""value"": ""112""}, {""action_type"": ""offsite_conversion.fb_pixel_purchase"", ""value"": ""5""}, {""action_type"": ""onsite_web_app_view_content"", ""value"": ""125""}, {""action_type"": ""post"", ""value"": ""28""}, {""action_type"": ""view_content"", ""value"": ""125""}, {""action_type"": ""onsite_conversion.post_save"", ""value"": ""35""}, {""action_type"": ""web_app_in_store_purchase"", ""value"": ""5""}, {""action_type"": ""onsite_web_app_add_to_cart"", ""value"": ""15""}, {""action_type"": ""post_engagement"", ""value"": ""8019""}, {""action_type"": ""onsite_conversion.post_net_like"", ""value"": ""45""}, {""action_type"": ""onsite_conversion.post_net_save"", ""value"": ""35""}, {""action_type"": ""offsite_content_view_add_meta_leads"", ""value"": ""125""}, {""action_type"": ""onsite_web_purchase"", ""value"": ""5""}, {""action_type"": ""video_view"", ""value"": ""7426""}, {""action_type"": ""omni_view_content"", ""value"": ""125""}, {""action_type"": ""offsite_conversion.fb_pixel_view_content"", ""value"": ""125""}, {""action_type"": ""offsite_conversion.fb_pixel_add_to_cart"", ""value"": ""15""}, {""action_type"": ""post_reaction"", ""value"": ""45""}, {""action_type"": ""offsite_conversion.fb_pixel_custom"", ""value"": ""187""}]",120201721355890180,Holidaze Video Ad,120201721355260180,Big Freedia and GD,120201721354540180,Holiday Video Campaign,696,"[{""action_type"": ""offsite_conversion.fb_pixel_custom.user_engagement"", ""value"": ""187""}]",0.227342,10.008856,4.402556,2023-12-01,2023-12-31,15809,481,OUTCOME_ENGAGEMENT,"[{""action_type"": ""omni_purchase"", ""value"": ""1.287493""}]",13005,158.23
1023869745517716,Goodz Ad Account,"[{""action_type"": ""offsite_conversion.fb_pixel_view_content"", ""value"": ""832.85""}, {""action_type"": ""omni_view_content"", ""value"": ""832.85""}, {""action_type"": ""view_content"", ""value"": ""832.85""}, {""action_type"": ""onsite_web_view_content"", ""value"": ""832.85""}, {""action_type"": ""onsite_web_app_view_content"", ""value"": ""832.85""}]","[{""action_type"": ""link_click"", ""value"": ""94""}, {""action_type"": ""omni_add_to_cart"", ""value"": ""3""}, {""action_type"": ""page_engagement"", ""value"": ""1615""}, {""action_type"": ""landing_page_view"", ""value"": ""89""}, {""action_type"": ""add_to_cart"", ""value"": ""3""}, {""action_type"": ""omni_landing_page_view"", ""value"": ""89""}, {""action_type"": ""onsite_web_view_content"", ""value"": ""23""}, {""action_type"": ""onsite_web_add_to_cart"", ""value"": ""3""}, {""action_type"": ""post_interaction_gross"", ""value"": ""18""}, {""action_type"": ""onsite_web_app_view_content"", ""value"": ""23""}, {""action_type"": ""post"", ""value"": ""4""}, {""action_type"": ""view_content"", ""value"": ""23""}, {""action_type"": ""onsite_conversion.post_save"", ""value"": ""6""}, {""action_type"": ""onsite_web_app_add_to_cart"", ""value"": ""3""}, {""action_type"": ""post_engagement"", ""value"": ""1615""}, {""action_type"": ""onsite_conversion.post_net_like"", ""value"": ""8""}, {""action_type"": ""onsite_conversion.post_net_save"", ""value"": ""6""}, {""action_type"": ""offsite_content_view_add_meta_leads"", ""value"": ""23""}, {""action_type"": ""video_view"", ""value"": ""1503""}, {""action_type"": ""omni_view_content"", ""value"": ""23""}, {""action_type"": ""offsite_conversion.fb_pixel_view_content"", ""value"": ""23""}, {""action_type"": ""offsite_conversion.fb_pixel_add_to_cart"", ""value"": ""3""}, {""action_type"": ""post_reaction"", ""value"": ""8""}, {""action_type"": ""offsite_conversion.fb_pixel_custom"", ""value"": ""30""}]",120202053404570180,Holidaze Video Ad,120202053404560180,Hip Hop,120201721354540180,Holiday Video Campaign,123,"[{""action_type"": ""offsite_conversion.fb_pixel_custom.user_engagement"", ""value"": ""30""}]",0.269187,10.009069,3.718259,2023-12-01,2023-12-31,3308,94,OUTCOME_ENGAGEMENT,,2884,33.11
